uni_code,course_code,course_name,course_intro,area_of_study,career_ops,course_field,meta_gCode,meta_name,meta_status,meta_poa,meta_type,meta_inst,meta_camp,meta_fos,meta_keywords,meta_sa,meta_sm,meta_lsr,meta_msr,meta_hsr,meta_la,meta_ma,meta_ha,meta_ga,meta_acYear,meta_rpCode,meta_rpLink,meta_cLevel,meta_fee,meta_fPeriod,meta_pTime,meta_fTime,meta_int,meta_ext,meta_mMode,meta_nHe,meta_pHe,meta_nVet,meta_pVet,meta_nOth,meta_pOth,meta_nAtar,meta_pAtar,meta_nAPlus,meta_pAPlus,meta_nSec,meta_pSec,meta_nInt,meta_pInt,meta_nTot,meta_pTot,meta_pCode,meta_cYear,meta_ip,meta_spLink
unsw,450060,Bachelor of Engineering (Honours) (Electrical Engineering),Check the most up-to-date UNSW advice about COVID-19 arrangements.,"Analog and digital design, communications, computational problem solving, mathematics, physics, power engineering, programming, signals processing.","Australian Defence Force engineer working on weapons systems, communication systems, radar and sensor systems, airborne electrical generation and distribution and aircraft flight controls on warships, helicopters and fixed wing aircraft; civilian roles in energy systems, manufacturing, scientific and technical services, and a range of similar industries.",Engineering and related Studies,450060,Bachelor of Engineering (Honours) (Electrical Engineering),open,4F,ADF,UNSW,3013-UF,3,"unsw,bachelor of engineering (honours) (electrical engineering),adfa,engineering,electrical engineering,honours,electronic,electronic engineering,engineering adfa,engineering unsw",0,0,85.85,98.30,99.95,81.65,92.75,99.90,,2022,NA,NA,TBH,NA, ,N,Y,Y,N,N,<5,<5,<5,<5,<5,<5,N/A,N/A,27,79.00,N/A,N/A,N/A,N/A,34,100.0,NA,2022,S,
unsw,450070,Bachelor of Engineering (Honours) (Mechanical Engineering),Check the most up-to-date UNSW advice about COVID-19 arrangements.,"Control systems, dynamics and vibration, fluid dynamics, project management, materials, mechanical design, propulsion, structural analysis, thermodynamics.","Australian Defence Force engineer working on the maintenance and repair of a sophisticated range of equipment, including land transport vehicles, ships, tanks, armoured personnel carriers and weapon systems.",Engineering and related Studies,450070,Bachelor of Engineering (Honours) (Mechanical Engineering),open,4F,ADF,UNSW,3013-UF,3,"unsw,bachelor of engineering (honours) (mechanical engineering),adfa,engineering,mechanical,control systems,dynamics,vibration,fluid dynamics,management,materials,mechanical design,structural analysis,thermodynamics,propulsion,honours,engineering adfa,engineering unsw",0,0,85.75,99.10,99.95,81.65,93.28,99.15,,2022,NA,NA,TBH,NA, ,N,Y,Y,N,N,<5,<5,N/A,N/A,N/A,N/A,N/A,N/A,14,88.00,N/A,N/A,N/A,N/A,N/P,100.0,NA,2022,S,
unsw,450080,Bachelor of Technology (Aeronautical Engineering),Check the most up-to-date UNSW advice about COVID-19 arrangements.,"Aerodynamics, aircraft design, aircraft structural strength, airworthiness and maintenance, management, materials, stability and control of aircraft, rotary wing aircraft, thermodynamics and propulsion.",Aeronautical engineering technologist (rather than fully qualified engineer) working as aircrew.,Natural and Physical Sciences,450080,Bachelor of Technology (Aeronautical Engineering),open,3F,ADF,UNSW,3013-UF,1,"unsw,bachelor of technology (aeronautical engineering),adfa,technology,aeronautical,engineering,aerodynamics,aircraft design,aircraft structural strength,airworthiness,aircraft maintenance,management,materials,stability of aircraft,control of aircraft,rotary wing aircraft,thermodynamics,propulsion,engineering adfa,engineering unsw",0,0,86.45,98.88,99.95,82.45,92.88,99.50,,2022,NA,NA,TBP,NA, ,N,Y,Y,N,N,<5,<5,N/A,N/A,N/A,N/A,N/A,N/A,14,93.00,N/A,N/A,N/A,N/A,N/P,100.0,NA,2022,S,
unsw,450300,Bachelor of Engineering (Honours) (Naval Architecture),Check the most up-to-date UNSW advice about COVID-19 arrangements.,"Foundation studies in the engineering sciences, and mechanical engineering in particular, followed in third and fourth years by studies in  engineering management,  engineering materials, seaworthiness, ship design, ship hydrodynamics, ship resistance and propulsion, ship stability, ship structures.","Roles in design, construction and the operation of the fleet as the nation builds its sovereign capabilities. This activity in particular will span Defence, government and industry sectors. Naval architecture firms and consultants are also significant employers of naval architects.",Engineering and related Studies,450300,Bachelor of Engineering (Honours) (Naval Architecture) Defence - full time at UNSW @ ADFA,open,4F,ADF,UNSW,3013-UF,3,"unsw, bachelor of engineering (honours) (Naval architecture),mechanical engineering, adfa, engineering, Naval architecture ,hydrodynamics, ship design, ship structural strength, seaworthiness, management, materials, ship stability, control of ship ,thermodynamics, propulsion, honours, engineering adfa, engineering unsw",0,0,<5,<5,<5,<5,<5,<5,,2022,NA,NA,TBH,NA, ,N,Y,Y,N,N,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,<5,<5,N/A,N/A,N/A,N/A,<5,100.0,NA,2022,S,
unsw,451040,Bachelor of Engineering (Honours) (Aeronautical Engineering) Non-Defence,Check the most up-to-date UNSW advice about COVID-19 arrangements.,"Aerodynamics, aircraft design, aircraft structural strength, airworthiness and maintenance, management, materials, propulsion, stability and control of aircraft, rotary wing aircraft, thermodynamics.","Design, build, supervise, operate, construct and maintain infrastructure projects and systems in the public and private sector, including traffic, roads, buildings, airports, tunnels, dams, bridges, and systems for water supply and sewage treatment; work with government agencies, specialist consulting firms, construction companies, financial and management consultancies.",Engineering and related Studies,451040,Bachelor of Engineering (Honours) (Aeronautical Engineering) Non-defence,open,4F,CSP,UNSW,3013-UF,3,"unsw,bachelor of engineering (honours) (aeronautical engineering) Non-defence,adfa,engineering,aeronautical engineering,aeronautical,aerodynamics,aircraft design,aircraft structural strength,airworthiness,aircraft maintenance,management,materials,aircraft stability,control of aircraft,rotary wing aircraft,thermodynamics,propulsion,honours,engineering adfa,engineering unsw",0,0,88.40,98.85,99.95,83.40,93.85,98.45,,2022,NA,NA,TBH,NA, ,N,Y,Y,N,N,<5,<5,N/A,N/A,N/A,N/A,N/A,N/A,<5,<5,N/A,N/A,N/A,N/A,<5,100.0,NA,2022,S,
unsw,451050,Bachelor of Engineering (Honours) (Civil Engineering) Non-Defence,Check the most up-to-date UNSW advice about COVID-19 arrangements.,"Areas of study: Design and construction of civil engineering works; environmental engineering; materials of construction, including concrete and soils; project management; science and practice of management; structures; transportation; water engineering.","Work in all fields of infrastructure development, from constructing skyscrapers through to designing and building dams and bridges. You could also work in regulatory and planning roles with government agencies including defence, specialist consulting firms, construction companies, and financial and management consultancies.",Engineering and related Studies,451050,Bachelor of Engineering (Honours) (Civil Engineering) - full time at UNSW Canberra,open,4F,CSP,UNSW,3013-UF,3,"unsw,bachelor of engineering (honours) (civil engineering) non-defence,adfa,engineering,civil engineering,honours,civil engineering design,construction,environmental engineering,construction materials,concrete,soils,project management,science of management,practice of management,structures,transportation,water engineering,engineering",0,0,<5,<5,<5,<5,<5,<5,,2022,NA,NA,TBH,NA, ,N,Y,Y,N,N,<5,<5,N/A,N/A,<5,<5,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,<5,100.0,NA,2022,S,
unsw,451060,Bachelor of Engineering (Honours) (Electrical Engineering) Non-defence,Check the most up-to-date UNSW advice about COVID-19 arrangements.,"Analog and digital design, communications, computational problem solving, mathematics, physics, power engineering, programming, signals processing.","Work on weapons systems, communication systems, radar and sensor systems, airborne electrical generation and distribution and aircraft flight controls on warships, helicopters and fixed wing aircraft; civilian roles in energy systems, manufacturing, scientific and technical services, and a range of similar industries.",Engineering and related Studies,451060,Bachelor of Engineering (Honours) (Electrical Engineering) Non-defence,open,4F,CSP,UNSW,3013-UF,3,"unsw,bachelor of engineering (honours) (electrical engineering) non-defence,adfa,engineering,electrical engineering,honours,electronic,electronic engineering,engineering adfa,engineering unsw",0,0,90.60,98.90,99.95,85.60,93.90,97.40,,2022,NA,NA,TBH,NA, ,N,Y,Y,N,N,N/A,N/A,N/A,N/A,<5,<5,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,<5,100.0,NA,2022,S,
unsw,451070,Bachelor of Engineering (Honours) (Mechanical Engineering) Non-Defence,Check the most up-to-date UNSW advice about COVID-19 arrangements.,"Control systems, dynamics and vibration, fluid dynamics, project management, materials, mechanical design, propulsion, structural analysis, thermodynamics.",Management of the complex and challenging equipment inventory of the Australian Defence Force; defence contracting; similar roles in a civilian setting.,Engineering and related Studies,451070,Bachelor of Engineering (Honours) (Mechanical Engineering) Non-defence,open,4F,CSP,UNSW,3013-UF,3,"unsw,bachelor of engineering (honours) (mechanical engineering),adfa,engineering,mechanical,control systems,dynamics,vibration,fluid dynamics,management,materials,mechanical design,structural analysis,thermodynamics,propulsion,honours,engineering adfa,engineering unsw",0,0,91.15,97.90,99.95,86.15,92.90,98.75,,2022,NA,NA,TBH,NA, ,N,Y,Y,N,N,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,<5,<5,N/A,N/A,N/A,N/A,<5,100.0,NA,2022,S,
unsw,451300,Bachelor of Engineering (Honours) (Naval Architecture) Non-Defence,Check the most up-to-date UNSW advice about COVID-19 arrangements.,"Foundation studies in the engineering sciences, and mechanical engineering in particular, followed in third and fourth years by studies in  engineering management,  engineering materials, seaworthiness, ship design, ship hydrodynamics, ship resistance and propulsion, ship stability, ship structures.","Roles in design, construction and the operation of the fleet as the nation builds its sovereign capabilities. This activity in particular will span Defence, government and industry sectors. Naval architecture firms and consultants are also significant employers of naval architects.",Engineering and related Studies,451300,Bachelor of Engineering (Honours) (Naval Architecture) Non-Defence,open,4F,CSP,UNSW,3013-UF,3,"unsw, bachelor of engineering (honours) (Naval architecture),mechanical engineering, adfa, engineering, Naval architecture ,hydrodynamics, ship design, ship structural strength, seaworthiness, management, materials, ship stability, control of ship ,thermodynamics, propulsion, honours, engineering adfa, engineering unsw",0,0,,,,,,,,2022,NR,NA,TBH,NA, ,N,Y,Y,N,N,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,100.0,NA,2022,S,
uon,481401,Open Foundation,The University of Newcastle has a comprehensive framework for managing health emergencies and business continuity. Our team is working closely with NSW Health to ensure our response reflects the most  up-to-date University of Newcastle COVID-19 advice.,"Open Foundation courses cover a range of disciplines, including academic literacies and language support; business and entrepreneurship; computing, maths and technology; communications and creative industries; education; engineering; health and medical services; law; science and the environment and society and culture.","Upon successful completion of the program, students are guaranteed entry into a selection of undergraduate degrees at the University and are eligible to apply for admission to most degree programs. Completion of Open Foundation is accepted as an entry qualification to many universities in Australia.",Mixed Field Programs,481401,Open Foundation,open,0.5F/EqP,ENA,UON,3014-SH,12,"uon,open foundation,Aboriginal and Torres Strait islander studies, Australian history, business organisation and management, chemistry and life sciences, education, engineering, environmental studies, graphic design, health science, law, linguistics, literature and film, mathematics, physics, science for nursing and midwifery, social enquiry, visual art.",0,0,,,,,,,,2022,NR,NA,TEN,NA, ,Y,Y,Y,N,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100.0,NA,2022,S,
uon,482001,Bachelor of Global Indigenous Studies,The University of Newcastle has a comprehensive framework for managing health emergencies and business continuity. Our team is working closely with NSW Health to ensure our response reflects the most  up-to-date University of Newcastle COVID-19 advice.,"Entrepreneurship and innovation; film, media and cultural studies; global Indigenous studies; politics and international relations; human geography and the environment; human resource management; human services; sociology and anthropology; gender and sexuality studies; information technology; writing studies. Some selected majors are available fully online.",The Bachelor of Global Indigenous Studies opens doors for jobs in a range of areas in both Indigenous and non-Indigenous organisations internationally. Graduates will pursue rewarding careers in Indigenous affairs and beyond.,Society and Culture,482001,Bachelor of Global Indigenous Studies,open,3F/EqP,CSP,UON,3014-SH,9,"uon,bachelor of global indigenous studies,entrepreneurship and innovation,film media cultural studies,global indigenous studies,governance policy political economy,human geography,environment,human resource management,industrial relations,human services,sociology,anthropology,gender studies,sexuality studies,information technology,writing studies",0,0,,,,,,,,2022,NS,NA,TBP,NA, ,Y,Y,Y,N,N,0,0,<5,<5,<5,<5,0,0,0,0,<5,<5,0,0,<5,100.0,NA,2022,S,
uon,482010,Bachelor of Arts,The University of Newcastle has a comprehensive framework for managing health emergencies and business continuity. Our team is working closely with NSW Health to ensure our response reflects the most  up-to-date University of Newcastle COVID-19 advice.,"English and writing, film, French studies, German, global Indigenous studies, history, human geography and the environment, Japanese studies, linguistics, media and cultural studies, politics and international relations, psychology studies, sociology and anthropology. Minors are also available in ancient history, Chinese, education, gender and sexuality studies, information technology, studies of religion, violence studies, writing studies.","Employment options for graduates are linked with your chosen areas of specialisation and may include roles in local, state and commonwealth public service, non-government organisations, higher education, media and communications, arts and cultural organisations, as well as other diverse sectors which are increasingly calling for employees possessing skills developed by the Bachelor of Arts.",Society and Culture,482010,Bachelor of Arts,open,3F/EqP,CSP,UON,3014-SH,9,"uon,bachelor of arts,arts,humanities,languages,education,geography,drama,chinese,english,film studies,gender studies,ancient history,history,linguistics,human geography,environment,politics,psychology,religious studies,sociology,anthropology,french,german,global indigenous studies,information technology,japanese,linguistics,cultural studies,writing,international relations,creative arts,performing arts,media studies,gender and sexuality,violence studies,writing studies",0,0,   62.15,   71.40,   99.95,   50.15,   65.75,   98.30,,2022,NA,NA,TBP,NA, ,Y,Y,Y,N,N,55,41,15,11,14,11,15,11,0,0,30,23,<5,<5,133,100.0,NA,2022,S,
